Time,Sound Velocity,"Pressure, Strain Gauge [db]",Depth,Temperature ,Conductivity,Salinity,Potential Temperature ,Oxygen [mg/l],Oxygen [umol/Kg],Density
272,1486.19,11.649,11.541,10.2532,34.467211,31.0952,10.2519,4.56184,139.237,1023.9159
272.25,1486.22,11.564,11.457,10.2678,34.462996,31.0785,10.2665,4.58375,139.908,1023.9002
272.5,1486.25,11.457,11.351,10.2816,34.462322,31.0661,10.2803,4.59804,140.346,1023.8877
272.75,1486.27,11.313,11.209,10.2897,34.462748,31.0596,10.2884,4.61349,140.818,1023.8807
273,1486.27,11.123,11.02,10.2922,34.459816,31.0546,10.291,4.63244,141.397,1023.8755
273.25,1486.28,10.906,10.805,10.2957,34.459143,31.051,10.2945,4.64935,141.914,1023.8711
273.5,1486.28,10.697,10.598,10.2965,34.45957,31.0508,10.2954,4.67024,142.551,1023.8699
273.75,1486.28,10.524,10.426,10.2981,34.457676,31.0477,10.2969,4.68413,142.975,1023.8664
274,1486.28,10.393,10.297,10.3022,34.456393,31.0429,10.3011,4.69654,143.355,1023.8614
274.25,1486.3,10.341,10.245,10.3083,34.455599,31.037,10.3071,4.70273,143.545,1023.8556
274.5,1486.31,10.257,10.162,10.3145,34.453705,31.0298,10.3134,4.71066,143.788,1023.8485
274.75,1486.32,10.172,10.078,10.3202,34.453887,31.0252,10.319,4.71441,143.903,1023.8436
275,1486.33,10.047,9.953,10.3231,34.453459,31.0223,10.322,4.71243,143.843,1023.8403
275.25,1486.33,9.882,9.791,10.3241,34.453458,31.0215,10.323,4.73719,144.599,1023.8387
275.5,1486.32,9.71,9.62,10.3239,34.452603,31.0209,10.3228,4.73529,144.541,1023.8376
275.75,1486.32,9.529,9.441,10.3247,34.451564,31.0193,10.3236,4.74271,144.768,1023.8353
276,1486.32,9.37,9.283,10.3257,34.450953,31.0179,10.3246,4.73813,144.628,1023.8334
276.25,1486.32,9.237,9.151,10.3267,34.450952,31.0171,10.3256,4.74369,144.798,1023.832
276.5,1486.32,9.13,9.045,10.3275,34.451318,31.0168,10.3265,4.74779,144.923,1023.8311
276.75,1486.32,9.032,8.948,10.3289,34.451318,31.0156,10.3279,4.74418,144.813,1023.8295
277,1486.33,8.925,8.843,10.3306,34.451134,31.0141,10.3296,4.74522,144.845,1023.8276
277.25,1486.33,8.8,8.718,10.3324,34.450706,31.0122,10.3314,4.74432,144.817,1023.8252
277.5,1486.33,8.656,8.575,10.3343,34.450095,31.0099,10.3334,4.74208,144.749,1023.8225
277.75,1486.33,8.501,8.422,10.3356,34.44985,31.0087,10.3347,4.74443,144.821,1023.8206
278,1486.33,8.343,8.266,10.3363,34.448811,31.0071,10.3353,4.74427,144.817,1023.8186
278.25,1486.32,8.185,8.109,10.3371,34.446918,31.0046,10.3362,4.74192,144.745,1023.8158
278.5,1486.32,8.033,7.959,10.3381,34.446673,31.0036,10.3372,4.74307,144.78,1023.8141
278.75,1486.32,7.895,7.822,10.3381,34.447528,31.0045,10.3372,4.7374,144.607,1023.8142
279,1486.32,7.774,7.702,10.3383,34.447405,31.0042,10.3375,4.73597,144.564,1023.8134
279.25,1486.32,7.664,7.593,10.3389,34.447771,31.0041,10.3381,4.74449,144.824,1023.8127
279.5,1486.32,7.555,7.485,10.3402,34.447954,31.0032,10.3394,4.74028,144.695,1023.8113
279.75,1486.33,7.433,7.364,10.342,34.44777,31.0016,10.3411,4.74885,144.957,1023.8092
280,1486.33,7.292,7.225,10.3431,34.447525,31.0005,10.3423,4.74695,144.899,1023.8074
280.25,1486.33,7.136,7.07,10.3439,34.447097,30.9994,10.3431,4.74574,144.862,1023.8058
280.5,1486.32,6.975,6.91,10.3445,34.446486,30.9984,10.3437,4.74845,144.945,1023.8041
280.75,1486.32,6.824,6.761,10.3451,34.443738,30.9952,10.3443,4.7465,144.886,1023.8009
281,1486.33,6.695,6.633,10.3482,34.44331,30.9922,10.3475,4.74993,144.991,1023.7974
281.25,1486.33,6.593,6.532,10.3507,34.443065,30.9899,10.3499,4.7459,144.869,1023.7948
281.5,1486.33,6.507,6.446,10.3524,34.442027,30.9873,10.3517,4.75893,145.267,1023.7921
281.75,1486.33,6.408,6.349,10.3543,34.440988,30.9848,10.3536,4.75613,145.181,1023.7893
282,1486.34,6.27,6.212,10.3575,34.439949,30.9811,10.3568,4.75644,145.192,1023.7853
282.25,1486.34,6.094,6.038,10.3602,34.436957,30.9758,10.3595,4.75667,145.199,1023.78
282.5,1486.34,5.904,5.849,10.3638,34.430607,30.9665,10.3632,4.74877,144.959,1023.7712
282.75,1486.34,5.712,5.66,10.3717,34.418154,30.9474,10.3711,4.75805,145.245,1023.7542
283,1486.36,5.549,5.498,10.3845,34.413758,30.9322,10.3839,4.74819,144.946,1023.7395
283.25,1486.4,5.428,5.378,10.4006,34.412291,30.9171,10.4,4.75281,145.089,1023.7245
283.5,1486.43,5.345,5.295,10.4134,34.406796,30.9009,10.4128,4.75492,145.155,1023.7093
283.75,1486.45,5.267,5.219,10.428,34.395383,30.8771,10.4274,4.76158,145.362,1023.688
284,1486.5,5.169,5.121,10.4475,34.393916,30.8591,10.4469,4.77301,145.713,1023.6703
284.25,1486.53,5.034,4.987,10.4614,34.39367,30.8472,10.4608,4.78089,145.955,1023.6581
284.5,1486.55,4.866,4.821,10.4685,34.395621,30.8432,10.4679,4.79206,146.297,1023.653
284.75,1486.55,4.682,4.638,10.4712,34.396231,30.8416,10.4707,4.81791,147.086,1023.6505
285,1486.55,4.502,4.461,10.4715,34.395376,30.8405,10.471,4.83734,147.679,1023.6488
285.25,1486.55,4.34,4.3,10.4707,34.396413,30.8423,10.4702,4.8594,148.353,1023.6496
285.5,1486.54,4.204,4.165,10.4687,34.394094,30.8418,10.4682,4.88666,149.185,1023.6489
285.75,1486.53,4.092,4.054,10.4684,34.395619,30.8436,10.4679,4.91122,149.935,1023.6498
286,1486.53,3.992,3.955,10.4684,34.395802,30.8438,10.4679,4.92183,150.258,1023.6495
286.25,1486.53,3.89,3.854,10.4693,34.396411,30.8437,10.4688,4.94186,150.87,1023.6489
286.5,1486.54,3.772,3.737,10.4711,34.39519,30.841,10.4706,4.94878,151.082,1023.6459
286.75,1486.54,3.635,3.601,10.4742,34.389698,30.833,10.4738,4.96453,151.564,1023.6385
287,1486.55,3.478,3.446,10.4822,34.383351,30.8199,10.4818,4.97715,151.95,1023.6263
287.25,1486.56,3.305,3.275,10.4942,34.375541,30.8021,10.4938,4.9681,151.676,1023.6097
287.5,1486.59,3.126,3.097,10.5092,34.366693,30.7807,10.5089,4.96245,151.507,1023.5896
287.75,1486.63,2.956,2.929,10.5272,34.361445,30.7604,10.5269,4.96079,151.459,1023.57
288,1486.66,2.803,2.777,10.543,34.361443,30.7471,10.5427,4.96115,151.472,1023.5563
288.25,1486.68,2.674,2.65,10.551,34.359124,30.7381,10.5507,4.95978,151.431,1023.5474
288.5,1486.69,2.571,2.547,10.5567,34.355341,30.7296,10.5564,4.96496,151.59,1023.5393
288.75,1486.71,2.479,2.456,10.5654,34.355523,30.7225,10.5651,4.97074,151.768,1023.5319
289,1486.73,2.378,2.356,10.5735,34.353448,30.7136,10.5732,4.98833,152.306,1023.5233
289.25,1486.74,2.252,2.231,10.5823,34.350092,30.703,10.582,5.00547,152.831,1023.5129
289.5,1486.77,2.101,2.081,10.5927,34.351554,30.6957,10.5925,5.01687,153.18,1023.5048
289.75,1486.78,1.938,1.92,10.5981,34.351004,30.6907,10.5979,5.03202,153.644,1023.4992
290,1486.79,1.773,1.757,10.6031,34.349417,30.685,10.6029,5.0497,154.184,1023.4932
290.25,1486.8,1.616,1.601,10.6108,34.342708,30.672,10.6106,5.06661,154.702,1023.4811
290.5,1486.81,1.474,1.46,10.619,34.337645,30.6601,10.6188,5.07296,154.898,1023.4698
290.75,1486.82,1.346,1.334,10.6232,34.340144,30.6591,10.623,5.08194,155.172,1023.4677
291,1486.83,1.229,1.218,10.625,34.346059,30.6635,10.6249,5.08556,155.282,1023.4703
291.25,1486.84,1.121,1.111,10.6279,34.348986,30.664,10.6277,5.10376,155.838,1023.4698
291.5,1486.85,1.008,0.999,10.632,34.350692,30.6623,10.6318,5.11235,156.101,1023.4672
291.75,1486.87,0.893,0.885,10.6377,34.353436,30.6603,10.6376,5.12128,156.374,1023.4641
292,1486.9,0.792,0.784,10.6434,34.370696,30.6726,10.6433,5.12096,156.363,1023.4723
292.25,1486.96,0.714,0.708,10.6589,34.390095,30.6789,10.6588,5.13469,156.781,1023.4742
292.5,1487.06,0.682,0.675,10.6832,34.419384,30.6874,10.6831,5.14512,157.1,1023.4767
292.75,1487.14,0.651,0.645,10.7139,34.421944,30.6642,10.7138,5.14748,157.175,1023.4533
293,1487.2,0.617,0.611,10.7369,34.42359,30.6466,10.7368,5.15769,157.49,1023.4355
293.25,1487.24,0.599,0.593,10.7493,34.431646,30.6441,10.7492,5.16858,157.823,1023.4314
293.5,1487.28,0.608,0.602,10.7606,34.435612,30.6386,10.7605,5.17232,157.938,1023.4252
293.75,1487.31,0.647,0.641,10.7694,34.441106,30.6366,10.7693,5.18715,158.391,1023.4224
294,1487.34,0.703,0.697,10.7776,34.44892,30.6375,10.7775,5.2011,158.817,1023.4219
294.25,1487.36,0.752,0.745,10.7862,34.446843,30.6282,10.7861,5.21411,159.216,1023.4134
294.5,1487.37,0.767,0.76,10.7909,34.448308,30.6256,10.7908,5.25007,160.314,1023.4107
294.75,1487.37,0.746,0.739,10.7935,34.442386,30.6177,10.7934,5.27186,160.981,1023.404
295,1487.37,0.698,0.691,10.7922,34.444095,30.6204,10.7921,5.29767,161.769,1023.4061
295.25,1487.36,0.642,0.636,10.791,34.44263,30.62,10.7909,5.32323,162.549,1023.4058
295.5,1487.35,0.607,0.601,10.7894,34.439516,30.6183,10.7893,5.34231,163.132,1023.4046
295.75,1487.34,0.599,0.593,10.7864,34.437746,30.6191,10.7864,5.35814,163.615,1023.4056
296,1487.34,0.622,0.616,10.7837,34.442203,30.6257,10.7837,5.36259,163.75,1023.4113
296.25,1487.36,0.673,0.666,10.7845,34.450873,30.6336,10.7845,5.36089,163.697,1023.4175
296.5,1487.38,0.733,0.726,10.7898,34.458261,30.6364,10.7897,5.35556,163.534,1023.4191
296.75,1487.4,0.769,0.762,10.7977,34.46058,30.6321,10.7976,5.35422,163.494,1023.4146
297,1487.42,0.77,0.763,10.8036,34.459481,30.626,10.8035,5.35557,163.536,1023.4089
297.25,1487.42,0.736,0.729,10.8063,34.456732,30.6211,10.8062,5.35443,163.502,1023.4045
297.5,1487.41,0.687,0.68,10.8058,34.451054,30.616,10.8057,5.35426,163.498,1023.4003
297.75,1487.4,0.646,0.64,10.8022,34.447268,30.6152,10.8022,5.3506,163.386,1023.4001
298,1487.39,0.63,0.624,10.7979,34.449589,30.6212,10.7978,5.35169,163.418,1023.4054
298.25,1487.39,0.641,0.635,10.7963,34.452764,30.6256,10.7962,5.34658,163.262,1023.4092
298.5,1487.4,0.669,0.662,10.7973,34.45826,30.6302,10.7972,5.34723,163.281,1023.4127
298.75,1487.41,0.694,0.688,10.8013,34.46119,30.6297,10.8012,5.34265,163.141,1023.4118
299,1487.42,0.708,0.702,10.8054,34.45948,30.6246,10.8053,5.33536,162.919,1023.4072
299.25,1487.42,0.714,0.707,10.8071,34.458442,30.6222,10.807,5.3433,163.162,1023.405
299.5,1487.42,0.716,0.71,10.807,34.458259,30.622,10.8069,5.34835,163.316,1023.4049
299.75,1487.42,0.715,0.709,10.8068,34.458442,30.6224,10.8067,5.34232,163.132,1023.4052
300,1487.42,0.709,0.703,10.8064,34.459297,30.6236,10.8063,5.34257,163.14,1023.4062
300.25,1487.42,0.701,0.695,10.8066,34.453984,30.6182,10.8065,5.34589,163.242,1023.4019
300.5,1487.41,0.69,0.683,10.804,34.451237,30.6176,10.804,5.34441,163.196,1023.4019
300.75,1487.41,0.678,0.672,10.8011,34.45655,30.6253,10.8011,5.34873,163.327,1023.4083
301,1487.41,0.667,0.661,10.802,34.457832,30.6259,10.8019,5.34557,163.231,1023.4085
301.25,1487.41,0.666,0.66,10.8036,34.457832,30.6244,10.8036,5.34161,163.11,1023.4072
301.5,1487.41,0.682,0.676,10.8045,34.456305,30.6222,10.8044,5.33898,163.03,1023.4053
301.75,1487.41,0.714,0.708,10.8043,34.455511,30.6216,10.8042,5.34186,163.118,1023.405
302,1487.41,0.745,0.738,10.8034,34.451054,30.618,10.8033,5.34221,163.129,1023.4025
302.25,1487.39,0.762,0.755,10.8011,34.445132,30.614,10.8011,5.34741,163.289,1023.3999
302.5,1487.38,0.758,0.751,10.7963,34.444949,30.6178,10.7962,5.34203,163.124,1023.4037
302.75,1487.37,0.733,0.726,10.7927,34.448491,30.6244,10.7926,5.34959,163.354,1023.4093
303,1487.37,0.701,0.694,10.7929,34.445377,30.6211,10.7928,5.34534,163.224,1023.4066
303.25,1487.37,0.669,0.663,10.7917,34.447697,30.6244,10.7917,5.34676,163.267,1023.4092
303.5,1487.38,0.65,0.644,10.7921,34.451055,30.6274,10.792,5.33794,162.998,1023.4114
303.75,1487.38,0.661,0.655,10.7942,34.45191,30.6265,10.7941,5.3344,162.889,1023.4104
304,1487.38,0.703,0.696,10.7959,34.446537,30.6198,10.7958,5.32303,162.543,1023.405
304.25,1487.37,0.753,0.746,10.7937,34.438173,30.6133,10.7936,5.31366,162.258,1023.4006
304.5,1487.35,0.79,0.783,10.7879,34.435244,30.6153,10.7878,5.31594,162.327,1023.4033
304.75,1487.33,0.809,0.802,10.7827,34.430971,30.6154,10.7826,5.31397,162.267,1023.4044
305,1487.3,0.801,0.794,10.7768,34.422548,30.6121,10.7767,5.31795,162.389,1023.4027
305.25,1487.3,0.772,0.765,10.7702,34.432498,30.6274,10.7701,5.31363,162.254,1023.4156
305.5,1487.3,0.732,0.725,10.7698,34.436039,30.6313,10.7697,5.31032,162.153,1023.4185
305.75,1487.31,0.686,0.679,10.7731,34.43903,30.6314,10.773,5.30817,162.087,1023.4179
306,1487.33,0.641,0.635,10.7772,34.443669,30.6326,10.7771,5.30721,162.058,1023.4179
306.25,1487.34,0.623,0.617,10.7817,34.446416,30.6316,10.7816,5.30413,161.964,1023.4163
306.5,1487.35,0.654,0.647,10.7858,34.44031,30.6221,10.7857,5.29384,161.651,1023.4083
306.75,1487.34,0.729,0.723,10.7849,34.438784,30.6213,10.7848,5.29776,161.771,1023.4082
307,1487.31,0.81,0.802,10.7811,34.4162,30.6022,10.781,5.2962,161.726,1023.3943
307.25,1487.29,0.844,0.836,10.7704,34.42084,30.6157,10.7703,5.30149,161.885,1023.4068
307.5,1487.27,0.818,0.811,10.7632,34.418765,30.6197,10.7631,5.30403,161.962,1023.411
307.75,1487.26,0.759,0.752,10.7589,34.421695,30.6262,10.7588,5.30385,161.956,1023.4166
308,1487.25,0.702,0.695,10.758,34.420658,30.6259,10.7579,5.30617,162.027,1023.4162
308.25,1487.25,0.663,0.657,10.758,34.422977,30.6282,10.7579,5.30222,161.906,1023.4178
308.5,1487.26,0.647,0.641,10.7587,34.42316,30.6279,10.7586,5.30882,162.107,1023.4174
308.75,1487.26,0.655,0.649,10.7599,34.427066,30.6307,10.7598,5.30248,161.913,1023.4194
309,1487.27,0.692,0.686,10.7621,34.425479,30.6273,10.762,5.30307,161.932,1023.4165
309.25,1487.28,0.746,0.739,10.7634,34.432499,30.6331,10.7633,5.29921,161.813,1023.4211
309.5,1487.27,0.791,0.783,10.7663,34.418338,30.6167,10.7662,5.28935,161.514,1023.408
309.75,1487.25,0.8,0.793,10.7619,34.406315,30.6085,10.7618,5.29046,161.549,1023.4024
310,1487.23,0.777,0.77,10.7524,34.410344,30.6204,10.7523,5.2977,161.769,1023.4133
310.25,1487.21,0.741,0.734,10.7473,34.4101,30.6244,10.7473,5.29527,161.694,1023.417
310.5,1487.22,0.715,0.708,10.7459,34.416448,30.6319,10.7458,5.28918,161.507,1023.423
310.75,1487.23,0.708,0.702,10.7482,34.418339,30.6318,10.7481,5.28509,161.382,1023.4225
311,1487.23,0.709,0.702,10.7506,34.415776,30.6274,10.7505,5.28532,161.39,1023.4186
311.25,1487.23,0.718,0.711,10.7514,34.414982,30.6259,10.7513,5.28836,161.482,1023.4174
311.5,1487.23,0.732,0.726,10.751,34.418339,30.6295,10.7509,5.28109,161.26,1023.4203
311.75,1487.26,0.743,0.736,10.7532,34.433111,30.6423,10.7531,5.28795,161.468,1023.4299
312,1487.29,0.74,0.733,10.7618,34.443244,30.6451,10.7617,5.27883,161.189,1023.4306
312.25,1487.32,0.732,0.725,10.7731,34.442205,30.6346,10.773,5.27794,161.164,1023.4205
312.5,1487.33,0.731,0.725,10.7796,34.439212,30.6262,10.7795,5.27906,161.199,1023.4129
312.75,1487.33,0.741,0.734,10.7811,34.433291,30.619,10.781,5.28861,161.492,1023.4071
313,1487.32,0.747,0.74,10.7788,34.430788,30.6185,10.7787,5.27885,161.194,1023.4071
313.25,1487.31,0.741,0.734,10.7755,34.433291,30.6237,10.7755,5.27876,161.19,1023.4117
313.5,1487.3,0.722,0.716,10.7744,34.428652,30.6201,10.7743,5.28637,161.423,1023.409
313.75,1487.3,0.688,0.682,10.7725,34.429324,30.6224,10.7724,5.28488,161.377,1023.4109
314,1487.3,0.655,0.649,10.771,34.42908,30.6234,10.7709,5.28452,161.366,1023.4119
314.25,1487.29,0.642,0.636,10.7703,34.429751,30.6246,10.7702,5.30175,161.892,1023.4129
314.5,1487.3,0.64,0.635,10.7703,34.431826,30.6267,10.7702,5.30181,161.894,1023.4145
314.75,1487.3,0.629,0.624,10.7715,34.432864,30.6267,10.7714,5.3,161.838,1023.4142
315,1487.3,0.588,0.582,10.7727,34.432253,30.6251,10.7727,5.30543,162.005,1023.4126
315.25,1487.3,0.519,0.514,10.7732,34.431215,30.6237,10.7731,5.30392,161.959,1023.4111
315.5,1487.3,0.454,0.45,10.7729,34.431826,30.6246,10.7729,5.31355,162.252,1023.4115
315.75,1487.3,0.387,0.383,10.7727,34.432497,30.6254,10.7727,5.31104,162.176,1023.4119
316,1487.3,0.335,0.332,10.7731,34.436892,30.6295,10.7731,5.31308,162.238,1023.4147
316.25,1487.31,0.321,0.318,10.7756,34.439211,30.6297,10.7756,5.30873,162.105,1023.4144
316.5,1487.32,0.315,0.312,10.7786,34.441104,30.629,10.7786,5.31289,162.232,1023.4134
316.75,1487.34,0.292,0.289,10.7818,34.445133,30.6304,10.7818,5.31697,162.356,1023.4138
317,1487.34,0.239,0.237,10.7851,34.442629,30.6251,10.7851,5.31881,162.413,1023.4089
317.25,1487.34,0.188,0.186,10.7862,34.442629,30.6242,10.7862,5.31723,162.365,1023.4078
317.5,1487.34,0.132,0.13,10.7866,34.442995,30.6243,10.7865,5.31519,162.303,1023.4075
317.75,1487.34,0.049,0.048,10.7872,34.441102,30.6219,10.7872,5.31576,162.321,1023.4052
318,1487.34,0.027,0.026,10.7876,34.439881,30.6204,10.7876,5.31461,162.286,1023.4039
318.25,1487.34,0.028,0.028,10.7872,34.439331,30.6202,10.7872,5.30917,162.12,1023.4038
318.5,1487.33,0.028,0.028,10.7856,34.437561,30.6198,10.7856,5.29671,161.739,1023.4037
318.75,1487.33,0.028,0.028,10.7836,34.437134,30.621,10.7836,5.27874,161.19,1023.405
319,1487.32,0.028,0.028,10.7816,34.435608,30.6212,10.7816,5.25257,160.391,1023.4055
319.25,1487.31,0.028,0.028,10.7801,34.434387,30.6213,10.7801,5.2076,159.018,1023.4058
319.5,1487.31,0.028,0.027,10.7786,34.43396,30.6221,10.7786,5.16444,157.7,1023.4067
319.75,1487.31,0.028,0.028,10.7771,34.434143,30.6236,10.7771,5.11473,156.182,1023.4081
320,1487.3,0.028,0.028,10.7759,34.434571,30.6249,10.7759,5.06168,154.562,1023.4093
320.25,1487.3,0.027,0.027,10.7756,34.434815,30.6255,10.7756,5.02788,153.529,1023.4098
320.5,1487.3,0.028,0.028,10.7755,34.433289,30.624,10.7755,4.9945,152.51,1023.4087
320.75,1487.31,0.028,0.027,10.7753,34.438173,30.629,10.7753,4.96939,151.743,1023.4126
321,1466.91,0.028,0.028,10.7753,16.480636,13.6524,10.7753,5.53371,171.178,1010.2395
321.25,1457.04,0.027,0.026,10.7772,7.055074,5.4647,10.7772,5.87036,182.74,1003.8904
321.5,1456.67,0.026,0.026,10.7787,6.679108,5.153,10.7787,5.99059,186.528,1003.6481
321.75,1456.11,0.027,0.027,10.7791,6.122333,4.6944,10.7791,6.21065,193.449,1003.2917
322,1454.79,0.028,0.027,10.7791,4.784303,3.6073,10.7791,6.54115,203.915,1002.4463
322.25,1454.63,0.028,0.027,10.779,4.625419,3.4798,10.779,6.91627,215.63,1002.3471
322.5,1453.93,0.028,0.027,10.7787,3.909039,2.9091,10.7787,7.35404,229.381,1001.9028
322.75,1453.45,0.027,0.027,10.7784,3.407831,2.5145,10.7784,7.80538,243.533,1001.5955
323,1452.97,0.027,0.027,10.7779,2.905678,2.1236,10.7779,8.24092,257.2,1001.2908
323.25,1452.69,0.027,0.027,10.7774,2.613041,1.8979,10.7774,8.611,268.798,1001.1148
323.5,1452.56,0.027,0.027,10.777,2.471637,1.7896,10.7769,8.89482,277.681,1001.0303
323.75,1452.29,0.028,0.028,10.7762,2.188841,1.5741,10.7762,9.11812,284.7,1000.8622
324,1452.21,0.028,0.028,10.7755,2.113192,1.5168,10.7755,9.25819,289.086,1000.8175
324.25,1452.5,0.027,0.027,10.7748,2.426165,1.7549,10.7748,9.33505,291.432,1001.0035
324.5,1453.09,0.027,0.027,10.774,3.047148,2.2335,10.774,9.36464,292.247,1001.3769
324.75,1452.86,0.027,0.027,10.7734,2.810029,2.0499,10.7734,9.39128,293.12,1001.2338
325,1452.35,0.028,0.028,10.7723,2.271093,1.6368,10.7723,9.42646,294.313,1000.9115
325.25,1451.97,0.029,0.029,10.7714,1.87274,1.3357,10.7714,9.43307,294.588,1000.6765
325.5,1451.98,0.027,0.027,10.7707,1.881094,1.342,10.7707,9.42195,294.24,1000.6814
325.75,1451.96,0.028,0.028,10.7696,1.8651,1.33,10.7696,9.40568,293.734,1000.6722
326,1452.01,0.027,0.027,10.7686,1.920369,1.3716,10.7686,9.38715,293.146,1000.7048
326.25,1451.88,0.028,0.028,10.7676,1.78493,1.2699,10.7676,9.3677,292.562,1000.6255
326.5,1451.76,0.028,0.028,10.7664,1.662065,1.1782,10.7664,9.34816,291.972,1000.5539
326.75,1451.55,0.028,0.028,10.7653,1.433028,1.0083,10.7653,9.34137,291.799,1000.4212
327,1451.56,0.028,0.028,10.7641,1.449747,1.0207,10.7641,9.31439,290.953,1000.431
327.25,1451.89,0.028,0.028,10.7629,1.816538,1.2938,10.7629,9.2773,289.733,1000.6446
327.5,1452.2,0.028,0.028,10.762,2.153773,1.5481,10.762,9.24377,288.628,1000.8434
327.75,1452.23,0.029,0.029,10.7609,2.19433,1.5789,10.7609,9.22074,287.902,1000.8675
328,1452.38,0.027,0.027,10.7598,2.357898,1.7035,10.7598,9.20881,287.502,1000.9649
328.25,1452.13,0.027,0.027,10.7591,2.094599,1.5034,10.7591,9.20664,287.479,1000.8087
328.5,1452.15,0.027,0.027,10.7585,2.113504,1.5177,10.7585,9.20138,287.311,1000.82
328.75,1452.09,0.027,0.027,10.7578,2.055182,1.4736,10.7578,9.20674,287.489,1000.7856
329,1451.85,0.028,0.028,10.7573,1.795656,1.2783,10.7573,9.22182,288.004,1000.6331
329.25,1451.88,0.028,0.028,10.7567,1.829595,1.3038,10.7567,9.22917,288.227,1000.6531
329.5,1451.65,0.028,0.028,10.7564,1.584844,1.121,10.7564,9.23443,288.433,1000.5102
329.75,1451.8,0.028,0.028,10.7565,1.742506,1.2386,10.7565,9.22852,288.222,1000.6021
330,1451.68,0.027,0.027,10.7558,1.618618,1.1462,10.7558,9.24318,288.701,1000.53
330.25,1451.38,0.027,0.027,10.7549,1.293497,0.9059,10.7549,9.26013,289.284,1000.3421
330.5,1451.23,0.028,0.028,10.754,1.132626,0.7883,10.754,9.27282,289.707,1000.2502
330.75,1451.2,0.028,0.028,10.7529,1.099988,0.7645,10.7529,9.27509,289.784,1000.2317
331,1451.18,0.028,0.028,10.7518,1.087239,0.7553,10.7518,9.27463,289.771,1000.2246
331.25,1451.22,0.027,0.027,10.7506,1.133344,0.7889,10.7506,9.27089,289.647,1000.251
331.5,1451.26,0.028,0.028,10.7497,1.182248,0.8245,10.7497,9.27226,289.681,1000.279
331.75,1451.19,0.027,0.027,10.749,1.108292,0.7707,10.749,9.2695,289.607,1000.2369
332,1451.08,0.028,0.028,10.748,0.995834,0.6891,10.748,9.26973,289.633,1000.1732
332.25,1450.98,0.027,0.027,10.7469,0.886873,0.6106,10.7469,9.26809,289.599,1000.1118
332.5,1450.9,0.028,0.028,10.7459,0.801344,0.5494,10.7459,9.26622,289.555,1000.0639
332.75,1450.85,0.028,0.028,10.7448,0.752264,0.5144,10.7448,9.26016,289.374,1000.0366
333,1450.81,0.028,0.027,10.7438,0.704238,0.4803,10.7438,9.26083,289.402,1000.01
333.25,1450.77,0.027,0.027,10.7429,0.664338,0.4521,10.7429,9.26327,289.485,999.9879
333.5,1450.74,0.027,0.027,10.742,0.632105,0.4293,10.742,9.25453,289.217,999.9702
333.75,1450.71,0.027,0.027,10.7412,0.60806,0.4124,10.7412,9.25829,289.338,999.957
334,1450.69,0.028,0.028,10.7406,0.585848,0.3968,10.7406,9.25449,289.223,999.9448
334.25,1450.67,0.027,0.027,10.74,0.566834,0.3834,10.7399,9.25378,289.204,999.9344
334.5,1450.66,0.028,0.027,10.7391,0.552723,0.3735,10.7391,9.25124,289.126,999.9267
334.75,1450.63,0.027,0.027,10.7385,0.526796,0.3554,10.7385,9.25472,289.239,999.9125
335,1450.61,0.028,0.028,10.738,0.508447,0.3426,10.738,9.24734,289.012,999.9026
335.25,1450.6,0.028,0.027,10.7375,0.498321,0.3356,10.7375,9.2492,289.071,999.8971
335.5,1450.59,0.03,0.03,10.7369,0.487099,0.3277,10.7369,9.24658,288.991,999.891
335.75,1450.58,0.03,0.029,10.7365,0.474,0.3186,10.7365,9.25541,289.269,999.8839
336,1450.57,0.03,0.029,10.7362,0.461865,0.3102,10.7362,9.25394,289.225,999.8773
336.25,1450.56,0.03,0.029,10.7361,0.455005,0.3054,10.7361,9.25526,289.267,999.8736
336.5,1450.56,0.03,0.03,10.7367,0.453008,0.3041,10.7367,9.25151,289.151,999.8725
336.75,1450.55,0.03,0.03,10.7368,0.446092,0.2993,10.7368,9.24818,289.048,999.8687
337,1450.54,0.03,0.029,10.7363,0.431459,0.2891,10.7363,9.24556,288.968,999.8608
337.25,1450.52,0.031,0.03,10.7355,0.415999,0.2785,10.7355,9.25226,289.18,999.8525
337.5,1450.51,0.03,0.029,10.7347,0.398963,0.2667,10.7347,9.25709,289.333,999.8433
337.75,1450.49,0.03,0.03,10.7342,0.381424,0.2546,10.7342,9.2512,289.152,999.8339
338,1450.47,0.03,0.03,10.7336,0.367357,0.245,10.7336,9.25076,289.14,999.8264
338.25,1450.47,0.03,0.029,10.733,0.361306,0.2408,10.733,9.25288,289.208,999.8232
338.5,1450.47,0.03,0.029,10.7324,0.362372,0.2416,10.7324,9.26066,289.451,999.8238
338.75,1450.47,0.03,0.03,10.7322,0.36825,0.2456,10.7322,9.26073,289.452,999.827
339,1450.46,0.03,0.029,10.7321,0.362084,0.2414,10.7321,9.26253,289.509,999.8237
339.25,1450.45,0.03,0.029,10.7319,0.347283,0.2312,10.7319,9.25463,289.265,999.8157
339.5,1450.44,0.031,0.03,10.7317,0.335455,0.2231,10.7317,9.25173,289.176,999.8094
339.75,1450.43,0.03,0.03,10.7317,0.324325,0.2155,10.7317,9.25819,289.379,999.8034
