Time,Sound Velocity,"Pressure, Strain Gauge [db]",Depth,Temperature ,Conductivity,Salinity,Potential Temperature ,Oxygen [mg/l],Oxygen [umol/Kg],Density
361.25,1486.1,32.865,32.558,10.0492,34.550887,31.346,10.0456,4.32391,131.945,1024.2416
361.5,1486.11,32.849,32.543,10.0484,34.554494,31.3504,10.0448,4.32936,132.111,1024.245
361.75,1486.1,32.834,32.528,10.0448,34.556023,31.355,10.0412,4.33232,132.201,1024.2492
362,1486.08,32.795,32.49,10.0409,34.550277,31.3526,10.0373,4.33071,132.152,1024.2478
362.25,1486.09,32.724,32.419,10.0478,34.539701,31.3361,10.0442,4.3327,132.214,1024.2334
362.5,1486.12,32.629,32.325,10.063,34.541472,31.3247,10.0594,4.3321,132.197,1024.2217
362.75,1486.14,32.535,32.232,10.0711,34.538842,31.3151,10.0675,4.34053,132.456,1024.2124
363,1486.16,32.465,32.162,10.0777,34.538414,31.309,10.0741,4.34626,132.631,1024.2062
363.25,1486.17,32.424,32.122,10.0811,34.540736,31.3084,10.0775,4.35542,132.911,1024.205
363.5,1486.16,32.408,32.106,10.0816,34.536946,31.3042,10.078,4.36757,133.282,1024.2016
363.75,1486.17,32.4,32.098,10.0864,34.533095,31.2962,10.0828,4.372,133.418,1024.1945
364,1486.19,32.382,32.08,10.0942,34.532055,31.2883,10.0907,4.38295,133.754,1024.187
364.25,1486.21,32.343,32.041,10.1006,34.532054,31.2828,10.0971,4.38584,133.842,1024.1815
364.5,1486.21,32.276,31.975,10.1048,34.529915,31.2771,10.1013,4.39412,134.096,1024.176
364.75,1486.22,32.189,31.889,10.1088,34.529486,31.2732,10.1053,4.40377,134.391,1024.1719
365,1486.23,32.101,31.802,10.1104,34.531197,31.2736,10.1069,4.40996,134.58,1024.1716
365.25,1486.22,32.026,31.728,10.1096,34.530769,31.2739,10.1061,4.4011,134.309,1024.1716
365.5,1486.22,31.966,31.668,10.1086,34.531747,31.2758,10.1051,4.41181,134.636,1024.173
365.75,1486.21,31.911,31.614,10.1072,34.530158,31.2754,10.1037,4.40982,134.575,1024.1727
366,1486.21,31.848,31.551,10.1079,34.52973,31.2744,10.1044,4.41147,134.626,1024.1714
366.25,1486.21,31.772,31.476,10.1092,34.528446,31.272,10.1057,4.42811,135.134,1024.169
366.5,1486.22,31.692,31.397,10.1121,34.527406,31.2685,10.1086,4.42198,134.947,1024.1655
366.75,1486.23,31.621,31.326,10.1149,34.527834,31.2666,10.1114,4.43455,135.331,1024.1632
367,1486.23,31.567,31.273,10.1161,34.52655,31.2642,10.1127,4.43439,135.326,1024.1609
367.25,1486.23,31.535,31.241,10.1188,34.525022,31.2604,10.1154,4.44657,135.699,1024.1573
367.5,1486.24,31.514,31.221,10.123,34.523799,31.2556,10.1195,4.43764,135.427,1024.1528
367.75,1486.25,31.494,31.201,10.1274,34.523799,31.2518,10.1239,4.44894,135.772,1024.149
368,1486.26,31.456,31.163,10.1296,34.524409,31.2505,10.1262,4.44331,135.6,1024.1474
368.25,1486.26,31.393,31.101,10.1297,34.523798,31.2498,10.1262,4.4353,135.356,1024.1466
368.5,1486.26,31.309,31.018,10.1304,34.523981,31.2494,10.127,4.44723,135.72,1024.1458
368.75,1486.25,31.225,30.934,10.1305,34.524103,31.2495,10.127,4.4451,135.655,1024.1455
369,1486.25,31.16,30.87,10.1302,34.523797,31.2495,10.1268,4.44855,135.76,1024.1452
369.25,1486.25,31.122,30.833,10.1302,34.52398,31.2497,10.1268,4.45272,135.888,1024.1452
369.5,1486.25,31.103,30.813,10.1304,34.52398,31.2495,10.127,4.45507,135.959,1024.145
369.75,1486.25,31.081,30.792,10.1313,34.522697,31.2474,10.1279,4.46378,136.225,1024.1431
370,1486.26,31.031,30.742,10.1337,34.521841,31.2446,10.1302,4.46332,136.212,1024.1403
370.25,1486.26,30.942,30.654,10.1365,34.52019,31.2405,10.1331,4.46958,136.403,1024.1362
370.5,1486.27,30.825,30.538,10.1392,34.519517,31.2375,10.1358,4.46331,136.212,1024.1329
370.75,1486.27,30.718,30.432,10.1408,34.519761,31.2365,10.1374,4.46512,136.268,1024.1313
371,1486.27,30.643,30.358,10.1406,34.519089,31.236,10.1372,4.46608,136.297,1024.1307
371.25,1486.26,30.604,30.319,10.1409,34.51805,31.2347,10.1375,4.4631,136.206,1024.1294
371.5,1486.27,30.586,30.302,10.1442,34.515544,31.2294,10.1408,4.47351,136.525,1024.1247
371.75,1486.29,30.574,30.29,10.1504,34.515299,31.2238,10.1471,4.4592,136.088,1024.1192
372,1486.29,30.557,30.272,10.1558,34.51151,31.2154,10.1524,4.45213,135.874,1024.1117
372.25,1486.31,30.527,30.243,10.1632,34.506316,31.2037,10.1598,4.45644,136.007,1024.1013
372.5,1486.33,30.478,30.194,10.1726,34.506803,31.1961,10.1693,4.45835,136.066,1024.0936
372.75,1486.34,30.408,30.125,10.1783,34.505581,31.1901,10.1749,4.4632,136.215,1024.0876
373,1486.35,30.316,30.034,10.1815,34.507474,31.1892,10.1782,4.46357,136.226,1024.086
373.25,1486.35,30.213,29.932,10.181,34.506802,31.1891,10.1776,4.47362,136.533,1024.0855
373.5,1486.34,30.113,29.832,10.1804,34.505335,31.1881,10.1771,4.47413,136.548,1024.0844
373.75,1486.34,30.023,29.744,10.1814,34.506007,31.1881,10.178,4.50187,137.395,1024.0837
374,1486.34,29.962,29.683,10.1811,34.505762,31.1881,10.1778,4.50563,137.51,1024.0835
374.25,1486.34,29.935,29.657,10.1807,34.506434,31.1891,10.1774,4.50772,137.574,1024.0843
374.5,1486.34,29.937,29.658,10.1813,34.507045,31.1892,10.178,4.52336,138.051,1024.0842
374.75,1486.35,29.961,29.682,10.1817,34.510833,31.1926,10.1784,4.535,138.406,1024.087
375,1486.34,29.986,29.707,10.1797,34.506007,31.1895,10.1764,4.53651,138.452,1024.085
375.25,1486.35,29.982,29.703,10.1829,34.503868,31.1846,10.1796,4.53571,138.428,1024.0806
375.5,1486.36,29.936,29.657,10.1874,34.504723,31.1816,10.1841,4.53963,138.548,1024.0773
375.75,1486.36,29.875,29.597,10.1888,34.504906,31.1806,10.1855,4.52647,138.147,1024.076
376,1486.36,29.815,29.537,10.1886,34.504478,31.1804,10.1853,4.5336,138.364,1024.0756
376.25,1486.36,29.785,29.508,10.1891,34.50405,31.1795,10.1858,4.53657,138.455,1024.0747
376.5,1486.36,29.801,29.524,10.1901,34.502584,31.1772,10.1868,4.52741,138.176,1024.0728
376.75,1486.36,29.854,29.576,10.1932,34.49733,31.1692,10.1899,4.52817,138.2,1024.0663
377,1486.38,29.911,29.633,10.2014,34.497512,31.1623,10.1981,4.53578,138.433,1024.0599
377.25,1486.4,29.941,29.662,10.2073,34.497328,31.1571,10.204,4.53332,138.359,1024.0549
377.5,1486.41,29.937,29.658,10.2104,34.496045,31.1531,10.2071,4.53727,138.48,1024.0513
377.75,1486.41,29.903,29.624,10.2128,34.495189,31.1502,10.2095,4.54542,138.729,1024.0485
378,1486.41,29.86,29.582,10.2137,34.496228,31.1505,10.2104,4.53919,138.539,1024.0484
378.25,1486.41,29.831,29.554,10.2131,34.497755,31.1526,10.2098,4.54862,138.826,1024.05
378.5,1486.41,29.837,29.559,10.2114,34.4969,31.1532,10.2081,4.55085,138.894,1024.0507
378.75,1486.4,29.87,29.592,10.2122,34.492624,31.1482,10.2088,4.55279,138.954,1024.0469
379,1486.42,29.914,29.636,10.2168,34.4958,31.1474,10.2135,4.54702,138.778,1024.0457
379.25,1486.43,29.952,29.673,10.2185,34.495433,31.1456,10.2152,4.55188,138.927,1024.0442
379.5,1486.43,29.965,29.686,10.219,34.495616,31.1453,10.2157,4.56078,139.198,1024.0439
379.75,1486.43,29.951,29.672,10.2188,34.495616,31.1455,10.2154,4.56414,139.301,1024.0441
380,1486.42,29.912,29.633,10.2173,34.495189,31.1464,10.214,4.56712,139.392,1024.0448
380.25,1486.42,29.873,29.595,10.2166,34.495006,31.1468,10.2133,4.57508,139.635,1024.045
380.5,1486.42,29.854,29.576,10.2165,34.495006,31.1469,10.2132,4.56994,139.478,1024.0451
380.75,1486.42,29.867,29.589,10.2169,34.495006,31.1465,10.2136,4.57777,139.717,1024.0448
381,1486.42,29.905,29.627,10.2176,34.495616,31.1465,10.2143,4.57311,139.575,1024.0448
381.25,1486.43,29.95,29.671,10.2181,34.496227,31.1467,10.2148,4.57406,139.604,1024.0451
381.5,1486.43,29.972,29.693,10.218,34.496228,31.1468,10.2146,4.56976,139.472,1024.0453
381.75,1486.42,29.956,29.677,10.2177,34.496227,31.147,10.2144,4.57515,139.637,1024.0455
382,1486.42,29.907,29.629,10.2169,34.496655,31.1482,10.2136,4.5782,139.73,1024.0463
382.25,1486.42,29.851,29.573,10.2162,34.4958,31.148,10.2129,4.57108,139.512,1024.046
382.5,1486.42,29.825,29.547,10.2155,34.496044,31.1488,10.2122,4.58016,139.789,1024.0466
382.75,1486.41,29.844,29.566,10.2149,34.493051,31.1463,10.2116,4.57656,139.68,1024.0448
383,1486.42,29.896,29.618,10.2184,34.49244,31.1427,10.2151,4.57067,139.501,1024.0416
383.25,1486.43,29.951,29.672,10.2227,34.490118,31.1366,10.2194,4.56555,139.345,1024.0365
383.5,1486.44,29.983,29.704,10.2274,34.489079,31.1315,10.2241,4.56986,139.477,1024.0319
383.75,1486.45,29.98,29.701,10.231,34.490117,31.1295,10.2276,4.5698,139.476,1024.0297
384,1486.45,29.95,29.671,10.2316,34.4914,31.1303,10.2282,4.55735,139.096,1024.0301
384.25,1486.45,29.917,29.638,10.2306,34.491828,31.1316,10.2272,4.57197,139.541,1024.0311
384.5,1486.45,29.895,29.617,10.2291,34.492439,31.1335,10.2257,4.56698,139.389,1024.0328
384.75,1486.44,29.892,29.613,10.2277,34.492439,31.1347,10.2243,4.56193,139.235,1024.0339
385,1486.44,29.894,29.616,10.2269,34.491828,31.1347,10.2236,4.57122,139.518,1024.0341
385.25,1486.44,29.887,29.609,10.2274,34.490973,31.1335,10.2241,4.57237,139.553,1024.033
385.5,1486.45,29.869,29.591,10.2285,34.491583,31.1332,10.2251,4.57443,139.616,1024.0325
385.75,1486.45,29.838,29.56,10.2286,34.491583,31.1331,10.2253,4.57515,139.639,1024.0322
386,1486.44,29.793,29.515,10.2289,34.491155,31.1325,10.2255,4.58433,139.919,1024.0315
386.25,1486.45,29.735,29.458,10.2287,34.493293,31.1347,10.2254,4.57848,139.74,1024.033
386.5,1486.44,29.672,29.395,10.2271,34.493599,31.1364,10.2238,4.57912,139.759,1024.0343
386.75,1486.44,29.609,29.333,10.2258,34.493476,31.1375,10.2225,4.57683,139.689,1024.0351
387,1486.43,29.553,29.277,10.2252,34.492865,31.1374,10.2219,4.57479,139.627,1024.0349
387.25,1486.43,29.505,29.231,10.2254,34.492621,31.137,10.2221,4.57564,139.653,1024.0344
387.5,1486.43,29.471,29.197,10.2259,34.492621,31.1366,10.2226,4.58425,139.916,1024.0338
387.75,1486.44,29.446,29.171,10.2266,34.493048,31.1364,10.2233,4.5832,139.884,1024.0334
388,1486.44,29.415,29.141,10.2268,34.493903,31.1371,10.2235,4.57536,139.644,1024.0338
388.25,1486.43,29.37,29.096,10.2256,34.495369,31.1396,10.2224,4.57809,139.728,1024.0357
388.5,1486.43,29.306,29.033,10.2233,34.495369,31.1416,10.2201,4.59085,140.117,1024.0374
388.75,1486.42,29.229,28.957,10.2217,34.495003,31.1427,10.2185,4.57517,139.638,1024.0381
389,1486.42,29.146,28.874,10.2212,34.494758,31.1429,10.218,4.5872,140.005,1024.038
389.25,1486.42,29.066,28.795,10.2212,34.494147,31.1423,10.218,4.57926,139.763,1024.0372
389.5,1486.42,29,28.73,10.2219,34.493902,31.1415,10.2186,4.5733,139.581,1024.0361
389.75,1486.42,28.957,28.688,10.2225,34.493902,31.141,10.2193,4.58359,139.895,1024.0354
390,1486.42,28.939,28.67,10.223,34.494574,31.1413,10.2198,4.57389,139.599,1024.0355
390.25,1486.42,28.935,28.666,10.2226,34.495002,31.142,10.2194,4.56352,139.282,1024.0361
390.5,1486.42,28.924,28.655,10.222,34.493475,31.141,10.2188,4.56544,139.341,1024.0354
390.75,1486.42,28.882,28.613,10.2229,34.492008,31.1388,10.2197,4.57575,139.656,1024.0333
391,1486.42,28.795,28.527,10.2256,34.491824,31.1363,10.2224,4.57077,139.504,1024.0305
391.25,1486.42,28.679,28.412,10.2273,34.490724,31.1338,10.2242,4.56704,139.391,1024.0277
391.5,1486.42,28.566,28.3,10.2282,34.491396,31.1338,10.225,4.5778,139.719,1024.0271
391.75,1486.42,28.49,28.225,10.2281,34.488402,31.1309,10.225,4.57467,139.624,1024.0245
392,1486.43,28.474,28.209,10.2307,34.488402,31.1287,10.2275,4.58066,139.807,1024.0222
392.25,1486.43,28.499,28.234,10.2339,34.484615,31.1221,10.2307,4.57615,139.67,1024.0168
392.5,1486.45,28.524,28.259,10.2393,34.490112,31.123,10.2361,4.56797,139.421,1024.0166
392.75,1486.45,28.514,28.249,10.238,34.494571,31.1285,10.2349,4.56627,139.368,1024.0211
393,1486.43,28.452,28.188,10.2317,34.492006,31.1314,10.2285,4.57765,139.715,1024.0241
393.25,1486.42,28.349,28.085,10.23,34.486081,31.127,10.2268,4.5738,139.598,1024.0205
393.5,1486.43,28.233,27.97,10.2355,34.483575,31.1199,10.2323,4.57992,139.785,1024.0135
393.75,1486.44,28.137,27.875,10.2424,34.479726,31.1101,10.2393,4.58922,140.071,1024.0043
394,1486.45,28.078,27.817,10.2495,34.477282,31.1016,10.2464,4.59223,140.164,1023.9962
394.25,1486.47,28.051,27.79,10.2569,34.475266,31.0932,10.2538,4.60423,140.531,1023.9884
394.5,1486.5,28.031,27.77,10.2631,34.483144,31.0958,10.26,4.6017,140.453,1023.9892
394.75,1486.5,27.995,27.734,10.2602,34.490963,31.1062,10.2571,4.60144,140.444,1023.9977
395,1486.46,27.934,27.674,10.2487,34.488398,31.1135,10.2456,4.59895,140.367,1024.005
395.25,1486.43,27.852,27.593,10.244,34.47319,31.1023,10.2409,4.6038,140.517,1023.9967
395.5,1486.45,27.767,27.508,10.2555,34.466837,31.0861,10.2524,4.61,140.708,1023.9818
395.75,1486.48,27.7,27.443,10.2729,34.457125,31.0616,10.2698,4.61756,140.942,1023.9595
396,1486.54,27.653,27.396,10.2932,34.458161,31.0452,10.2902,4.60846,140.666,1023.9431
396.25,1486.58,27.62,27.363,10.3065,34.467258,31.0429,10.3035,4.61756,140.944,1023.939
396.5,1486.57,27.59,27.333,10.3036,34.463472,31.0417,10.3005,4.62116,141.054,1023.9384
396.75,1486.56,27.556,27.3,10.3023,34.460053,31.0394,10.2992,4.62472,141.163,1023.9366
397,1486.56,27.517,27.261,10.309,34.448878,31.0225,10.3059,4.61551,140.884,1023.9222
397.25,1486.57,27.477,27.221,10.3265,34.419512,30.9782,10.3235,4.64424,141.766,1023.8846
397.5,1486.67,27.438,27.183,10.3642,34.419081,30.9458,10.3611,4.63547,141.503,1023.8529
397.75,1486.75,27.398,27.143,10.3931,34.427134,30.9292,10.39,4.65293,142.038,1023.835
398,1486.76,27.347,27.092,10.4005,34.422494,30.9183,10.3975,4.66789,142.496,1023.825
398.25,1486.77,27.278,27.024,10.4059,34.417916,30.9092,10.4029,4.68961,143.16,1023.8167
398.5,1486.79,27.194,26.941,10.4145,34.41822,30.9023,10.4114,4.71372,143.897,1023.8095
398.75,1486.8,27.107,26.855,10.4196,34.417181,30.8969,10.4166,4.7333,144.496,1023.8041
399,1486.81,27.027,26.776,10.4211,34.424383,30.9028,10.4181,4.75434,145.138,1023.8081
399.25,1486.8,26.965,26.714,10.4138,34.43177,30.9164,10.4108,4.76786,145.549,1023.8196
399.5,1486.78,26.92,26.67,10.3998,34.440196,30.9367,10.3968,4.79707,146.438,1023.8375
399.75,1486.73,26.887,26.637,10.3833,34.438916,30.9495,10.3803,4.81548,146.998,1023.8501
400,1486.7,26.85,26.6,10.3763,34.431102,30.9477,10.3733,4.8308,147.466,1023.8497
400.25,1486.71,26.799,26.55,10.383,34.419504,30.9304,10.38,4.82779,147.376,1023.8349
400.5,1486.75,26.737,26.488,10.402,34.414008,30.9089,10.399,4.83815,147.695,1023.8146
400.75,1486.79,26.673,26.425,10.4196,34.414861,30.8948,10.4166,4.83761,147.681,1023.8004
401,1486.81,26.624,26.376,10.43,34.409184,30.8804,10.427,4.84583,147.933,1023.7873
401.25,1486.83,26.593,26.345,10.4389,34.409366,30.8729,10.4359,4.83965,147.745,1023.7798
401.5,1486.85,26.569,26.322,10.4461,34.405154,30.8627,10.4431,4.83543,147.618,1023.7705
401.75,1486.87,26.535,26.288,10.4564,34.402834,30.8517,10.4534,4.83149,147.499,1023.7601
402,1486.9,26.478,26.231,10.4657,34.404724,30.8457,10.4627,4.82964,147.444,1023.7536
402.25,1486.9,26.401,26.155,10.4681,34.405151,30.8442,10.4651,4.8308,147.479,1023.7517
402.5,1486.89,26.322,26.077,10.4661,34.404296,30.845,10.4631,4.84241,147.834,1023.7523
402.75,1486.89,26.258,26.014,10.4649,34.404113,30.8459,10.4619,4.84944,148.048,1023.7529
403,1486.89,26.213,25.969,10.464,34.406432,30.8489,10.4611,4.85554,148.234,1023.7552
403.25,1486.88,26.181,25.938,10.4619,34.400269,30.8446,10.459,4.87073,148.698,1023.752
403.5,1486.89,26.153,25.91,10.4683,34.396485,30.8355,10.4653,4.88332,149.084,1023.7437
403.75,1486.91,26.113,25.87,10.4792,34.395019,30.8247,10.4763,4.88801,149.228,1023.7334
404,1486.93,26.054,25.812,10.4879,34.393553,30.816,10.485,4.89863,149.554,1023.7248
404.25,1486.95,25.984,25.742,10.4943,34.392698,30.8098,10.4914,4.90935,149.882,1023.7186
404.5,1486.96,25.912,25.671,10.4983,34.396115,30.8098,10.4954,4.91327,150.002,1023.7176
404.75,1486.96,25.852,25.611,10.4968,34.396115,30.8111,10.4939,4.91112,149.936,1023.7186
405,1486.95,25.805,25.565,10.4946,34.394833,30.8117,10.4917,4.91781,150.14,1023.7192
405.25,1486.94,25.768,25.528,10.4956,34.390806,30.8068,10.4927,4.91535,150.065,1023.7151
405.5,1486.96,25.732,25.492,10.5013,34.390195,30.8015,10.4984,4.92359,150.318,1023.7098
405.75,1486.97,25.687,25.448,10.5071,34.386411,30.7928,10.5042,4.93635,150.709,1023.7019
406,1486.98,25.628,25.39,10.5151,34.383665,30.7833,10.5122,4.93157,150.564,1023.6929
406.25,1487,25.554,25.316,10.5219,34.384274,30.7782,10.519,4.93962,150.81,1023.6874
406.5,1487,25.474,25.238,10.524,34.381528,30.7738,10.5211,4.94939,151.109,1023.6833
406.75,1487.01,25.401,25.165,10.5287,34.379453,30.7677,10.5259,4.96425,151.564,1023.6775
407,1487.02,25.359,25.123,10.5346,34.379025,30.7624,10.5317,4.96864,151.699,1023.6721
407.25,1487.03,25.369,25.133,10.5389,34.376462,30.7562,10.536,4.97788,151.981,1023.6667
407.5,1487.04,25.397,25.161,10.5458,34.364871,30.7389,10.5429,4.97086,151.769,1023.6521
407.75,1487.08,25.434,25.197,10.5651,34.361515,30.7193,10.5622,4.98085,152.077,1023.6338
408,1487.13,25.458,25.222,10.5838,34.359622,30.7017,10.5809,4.97495,151.899,1023.617
408.25,1487.16,25.474,25.237,10.5962,34.36023,30.6918,10.5933,4.97951,152.04,1023.6074
408.5,1487.18,25.461,25.224,10.6038,34.35901,30.6842,10.6009,4.9832,152.154,1023.6001
408.75,1487.19,25.429,25.193,10.6084,34.359009,30.6804,10.6055,4.99507,152.517,1023.5962
409,1487.19,25.389,25.153,10.609,34.358765,30.6797,10.6061,5.0001,152.671,1023.5954
409.25,1487.19,25.362,25.126,10.6086,34.358338,30.6796,10.6057,5.01641,153.168,1023.5952
409.5,1487.19,25.354,25.118,10.6086,34.358338,30.6796,10.6058,5.03368,153.696,1023.5952
409.75,1487.19,25.365,25.129,10.6098,34.359497,30.6797,10.6069,5.04909,154.166,1023.5952
410,1487.2,25.38,25.144,10.6113,34.359191,30.6781,10.6084,5.06043,154.513,1023.5937
410.25,1487.2,25.382,25.146,10.613,34.358154,30.6757,10.6101,5.06837,154.756,1023.5916
410.5,1487.2,25.363,25.128,10.615,34.357117,30.673,10.6121,5.08321,155.209,1023.589
410.75,1487.21,25.342,25.106,10.6162,34.35669,30.6715,10.6134,5.08566,155.284,1023.5876
411,1487.21,25.33,25.095,10.617,34.357483,30.6716,10.6142,5.09143,155.46,1023.5875
411.25,1487.21,25.347,25.112,10.6179,34.357727,30.6712,10.615,5.08625,155.302,1023.587
411.5,1487.22,25.387,25.151,10.6197,34.357483,30.6694,10.6168,5.08916,155.391,1023.5856
411.75,1487.22,25.423,25.187,10.6223,34.356873,30.6666,10.6194,5.09485,155.565,1023.5831
412,1487.23,25.435,25.199,10.6247,34.356689,30.6644,10.6218,5.087,155.326,1023.581
412.25,1487.23,25.414,25.178,10.6263,34.355835,30.6622,10.6234,5.08578,155.289,1023.579
412.5,1487.23,25.37,25.134,10.6263,34.355591,30.662,10.6235,5.08758,155.344,1023.5785
412.75,1487.23,25.328,25.093,10.6253,34.356445,30.6637,10.6225,5.09048,155.432,1023.5798
413,1487.22,25.297,25.062,10.6226,34.357299,30.6668,10.6197,5.09137,155.459,1023.5826
413.25,1487.21,25.284,25.049,10.6196,34.357299,30.6694,10.6167,5.0857,155.286,1023.585
413.5,1487.21,25.283,25.048,10.6188,34.357117,30.6698,10.6159,5.07885,155.076,1023.5856
413.75,1487.22,25.286,25.051,10.6207,34.356445,30.6676,10.6178,5.07168,154.858,1023.5835
414,1487.22,25.277,25.042,10.6239,34.356262,30.6647,10.6211,5.06901,154.777,1023.5806
414.25,1487.23,25.24,25.005,10.6257,34.356262,30.6632,10.6229,5.06814,154.75,1023.579
414.5,1487.23,25.175,24.941,10.6265,34.356444,30.6627,10.6237,5.07248,154.883,1023.5782
414.75,1487.23,25.083,24.85,10.6259,34.356688,30.6635,10.6231,5.07795,155.05,1023.5785
415,1487.22,24.979,24.747,10.6243,34.356261,30.6645,10.6214,5.08024,155.12,1023.5791
415.25,1487.21,24.873,24.642,10.6222,34.355407,30.6655,10.6194,5.0933,155.518,1023.5797
415.5,1487.21,24.781,24.55,10.6215,34.35498,30.6657,10.6186,5.09617,155.606,1023.5796
415.75,1487.21,24.706,24.476,10.6222,34.355163,30.6653,10.6194,5.10867,155.987,1023.5788
416,1487.21,24.655,24.425,10.6231,34.355589,30.665,10.6203,5.10613,155.91,1023.5782
416.25,1487.21,24.624,24.395,10.6239,34.355833,30.6645,10.6211,5.10901,155.998,1023.5776
416.5,1487.22,24.607,24.378,10.6252,34.35626,30.6639,10.6224,5.10539,155.888,1023.5768
416.75,1487.22,24.591,24.362,10.6263,34.356016,30.6627,10.6235,5.10075,155.746,1023.5756
417,1487.22,24.561,24.332,10.6277,34.355283,30.6608,10.625,5.10616,155.912,1023.5737
417.25,1487.23,24.505,24.277,10.6297,34.354978,30.6588,10.627,5.09642,155.615,1023.5716
417.5,1487.23,24.419,24.192,10.6308,34.354124,30.6572,10.628,5.09498,155.571,1023.5698
417.75,1487.22,24.32,24.094,10.6307,34.354977,30.6581,10.6279,5.10745,155.952,1023.5701
418,1487.22,24.233,24.007,10.6302,34.354977,30.6586,10.6275,5.10023,155.731,1023.5701
418.25,1487.22,24.177,23.953,10.6297,34.35455,30.6585,10.627,5.10304,155.817,1023.5699
418.5,1487.22,24.153,23.929,10.6292,34.35516,30.6596,10.6265,5.10093,155.752,1023.5707
418.75,1487.22,24.146,23.922,10.6294,34.35516,30.6594,10.6267,5.10905,156,1023.5705
419,1487.22,24.129,23.905,10.6304,34.355587,30.6591,10.6276,5.11331,156.13,1023.57
419.25,1487.22,24.086,23.863,10.631,34.355404,30.6584,10.6283,5.11567,156.202,1023.5691
419.5,1487.22,24.01,23.787,10.6315,34.355159,30.6578,10.6288,5.10875,155.991,1023.5682
419.75,1487.22,23.912,23.689,10.6311,34.354549,30.6575,10.6284,5.11401,156.152,1023.5677
420,1487.21,23.806,23.584,10.6305,34.353695,30.6572,10.6278,5.12329,156.435,1023.5671
420.25,1487.21,23.713,23.492,10.6297,34.353512,30.6577,10.6271,5.12596,156.517,1023.5671
420.5,1487.21,23.643,23.423,10.6293,34.353695,30.6583,10.6266,5.11927,156.312,1023.5674
420.75,1487.21,23.596,23.376,10.6293,34.355158,30.6598,10.6266,5.11145,156.073,1023.5683
421,1487.21,23.554,23.335,10.6298,34.355585,30.6598,10.6271,5.11074,156.052,1023.568
421.25,1487.21,23.509,23.29,10.6308,34.355158,30.6585,10.6282,5.10991,156.026,1023.5667
421.5,1487.21,23.458,23.24,10.6315,34.355157,30.658,10.6288,5.09974,155.716,1023.5659
421.75,1487.21,23.411,23.194,10.6326,34.354364,30.6563,10.6299,5.09293,155.508,1023.5642
422,1487.22,23.377,23.16,10.6342,34.353693,30.6543,10.6316,5.09405,155.543,1023.5622
422.25,1487.22,23.349,23.132,10.6356,34.353083,30.6525,10.633,5.09911,155.697,1023.5604
422.5,1487.22,23.31,23.094,10.6377,34.351619,30.6493,10.6351,5.10743,155.952,1023.5574
