Time,Sound Velocity,"Pressure, Strain Gauge [db]",Depth,Temperature ,Conductivity,Salinity,Potential Temperature ,Oxygen [mg/l],Oxygen [umol/Kg],Density
271.5,1488.39,20.099,19.913,11.1465,34.277301,30.1559,11.1442,5.06367,154.687,1023.0722
271.75,1488.39,20.097,19.911,11.1467,34.277727,30.1562,11.1443,5.06531,154.737,1023.0724
272,1488.39,20.098,19.911,11.1472,34.278154,30.1562,11.1449,5.06629,154.767,1023.0723
272.25,1488.39,20.099,19.912,11.1477,34.278153,30.1557,11.1454,5.06889,154.846,1023.0718
272.5,1488.39,20.1,19.914,11.1484,34.278336,30.1554,11.146,5.06457,154.714,1023.0715
272.75,1488.39,20.101,19.914,11.1484,34.278336,30.1553,11.1461,5.06303,154.668,1023.0714
273,1488.39,20.102,19.915,11.1484,34.278153,30.1551,11.1461,5.06579,154.752,1023.0713
273.25,1488.39,20.1,19.914,11.1486,34.278336,30.1552,11.1463,5.06674,154.781,1023.0713
273.5,1488.39,20.099,19.912,11.1486,34.278336,30.1552,11.1463,5.07906,155.157,1023.0713
273.75,1488.39,20.097,19.91,11.1486,34.277971,30.1548,11.1463,5.0877,155.421,1023.071
274,1488.39,20.098,19.911,11.1484,34.278153,30.1552,11.146,5.08426,155.316,1023.0713
274.25,1488.39,20.102,19.916,11.1485,34.27858,30.1555,11.1461,5.08041,155.198,1023.0716
274.5,1488.39,20.109,19.922,11.1489,34.27858,30.1552,11.1466,5.08746,155.414,1023.0713
274.75,1488.39,20.112,19.926,11.1492,34.278153,30.1545,11.1468,5.0873,155.409,1023.0707
275,1488.39,20.111,19.924,11.1487,34.277117,30.1539,11.1464,5.08855,155.447,1023.0703
275.25,1488.39,20.104,19.917,11.1475,34.2773,30.1551,11.1451,5.08849,155.445,1023.0714
275.5,1488.39,20.095,19.908,11.1468,34.277544,30.1559,11.1444,5.0898,155.485,1023.0721
275.75,1488.39,20.088,19.901,11.1472,34.277971,30.156,11.1449,5.08571,155.36,1023.0721
276,1488.39,20.086,19.9,11.1478,34.277971,30.1555,11.1455,5.08896,155.46,1023.0716
276.25,1488.39,20.092,19.905,11.1484,34.278153,30.1552,11.1461,5.08633,155.379,1023.0713
276.5,1488.39,20.1,19.914,11.1489,34.278153,30.1548,11.1466,5.08362,155.297,1023.0709
276.75,1488.39,20.109,19.923,11.149,34.277971,30.1545,11.1467,5.07198,154.941,1023.0707
277,1488.39,20.115,19.929,11.1488,34.277727,30.1544,11.1465,5.07276,154.965,1023.0707
277.25,1488.39,20.114,19.927,11.1484,34.276691,30.1537,11.1461,5.07763,155.114,1023.0703
277.5,1488.39,20.109,19.922,11.1472,34.276691,30.1547,11.1449,5.08295,155.276,1023.0712
277.75,1488.39,20.101,19.914,11.1465,34.277118,30.1557,11.1442,5.08551,155.354,1023.0721
278,1488.38,20.094,19.907,11.1464,34.276691,30.1554,11.144,5.08249,155.262,1023.0718
278.25,1488.38,20.091,19.904,11.1462,34.276691,30.1555,11.1439,5.08815,155.435,1023.0719
278.5,1488.39,20.092,19.905,11.1462,34.277544,30.1564,11.1438,5.08273,155.269,1023.0726
278.75,1488.39,20.097,19.91,11.1466,34.277727,30.1562,11.1442,5.09075,155.514,1023.0724
279,1488.39,20.102,19.915,11.1471,34.277971,30.156,11.1448,5.08455,155.325,1023.0722
279.25,1488.39,20.106,19.92,11.1474,34.2773,30.1551,11.1451,5.08237,155.258,1023.0715
279.5,1488.39,20.106,19.92,11.1469,34.276691,30.1549,11.1446,5.07336,154.983,1023.0714
279.75,1488.38,20.102,19.915,11.1464,34.276082,30.1548,11.144,5.07057,154.898,1023.0714
280,1488.38,20.097,19.91,11.1451,34.276265,30.156,11.1427,5.07211,154.945,1023.0726
280.25,1488.38,20.094,19.907,11.1448,34.276448,30.1565,11.1424,5.05789,154.51,1023.073
280.5,1488.38,20.096,19.909,11.1448,34.276874,30.1569,11.1424,5.06048,154.589,1023.0733
280.75,1488.38,20.102,19.915,11.145,34.276874,30.1567,11.1427,5.05683,154.478,1023.0731
281,1488.38,20.109,19.923,11.1452,34.276874,30.1566,11.1428,5.05203,154.331,1023.073
281.25,1488.38,20.114,19.927,11.1456,34.276691,30.156,11.1433,5.05342,154.374,1023.0725
281.5,1488.38,20.113,19.927,11.1457,34.275838,30.1551,11.1434,5.05444,154.405,1023.0718
281.75,1488.38,20.108,19.921,11.1446,34.276265,30.1564,11.1423,5.05006,154.271,1023.073
282,1488.38,20.101,19.914,11.1441,34.276691,30.1573,11.1417,5.05451,154.407,1023.0737
282.25,1488.38,20.093,19.906,11.1445,34.276874,30.1571,11.1421,5.05526,154.43,1023.0735
282.5,1488.38,20.088,19.902,11.1453,34.277727,30.1573,11.143,5.05232,154.34,1023.0735
282.75,1488.39,20.089,19.902,11.1464,34.277727,30.1564,11.1441,5.05143,154.313,1023.0725
283,1488.39,20.093,19.906,11.1473,34.278153,30.156,11.145,5.0516,154.318,1023.0721
283.25,1488.39,20.1,19.913,11.1483,34.278153,30.1553,11.1459,5.05216,154.335,1023.0714
283.5,1488.39,20.107,19.921,11.1486,34.277727,30.1546,11.1463,5.04803,154.209,1023.0708
283.75,1488.39,20.112,19.925,11.1481,34.277544,30.1548,11.1457,5.05605,154.454,1023.0712
284,1488.39,20.114,19.928,11.1473,34.276874,30.1548,11.145,5.05133,154.31,1023.0713
284.25,1488.38,20.112,19.925,11.1463,34.276447,30.1552,11.144,5.04917,154.244,1023.0718
284.5,1488.38,20.106,19.92,11.1454,34.276691,30.1562,11.143,5.05139,154.312,1023.0727
284.75,1488.38,20.101,19.915,11.1448,34.276691,30.1567,11.1424,5.05136,154.311,1023.0732
285,1488.38,20.097,19.91,11.1449,34.277301,30.1572,11.1425,5.0501,154.272,1023.0735
285.25,1488.38,20.096,19.909,11.1457,34.277971,30.1572,11.1434,5.04381,154.08,1023.0733
285.5,1488.39,20.094,19.908,11.1469,34.278763,30.157,11.1446,5.04495,154.115,1023.0729
285.75,1488.39,20.094,19.908,11.1479,34.278336,30.1557,11.1456,5.03943,153.947,1023.0718
286,1488.39,20.094,19.908,11.1483,34.27858,30.1557,11.1459,5.04516,154.122,1023.0717
286.25,1488.39,20.098,19.911,11.1484,34.27858,30.1556,11.146,5.03494,153.809,1023.0717
286.5,1488.39,20.104,19.917,11.1486,34.27858,30.1555,11.1462,5.03484,153.806,1023.0715
286.75,1488.39,20.11,19.924,11.1486,34.278763,30.1556,11.1463,5.0404,153.976,1023.0716
287,1488.39,20.116,19.929,11.1487,34.278763,30.1555,11.1463,5.03835,153.913,1023.0716
287.25,1488.39,20.115,19.929,11.1487,34.278702,30.1555,11.1463,5.04767,154.198,1023.0716
287.5,1488.39,20.109,19.922,11.1488,34.279006,30.1557,11.1464,5.05552,154.438,1023.0717
287.75,1488.39,20.099,19.912,11.1489,34.279616,30.1562,11.1466,5.05629,154.461,1023.072
288,1488.4,20.089,19.902,11.15,34.280225,30.1559,11.1476,5.0587,154.535,1023.0716
288.25,1488.4,20.085,19.898,11.1514,34.280651,30.1551,11.1491,5.0679,154.816,1023.0707
288.5,1488.4,20.09,19.903,11.1524,34.280469,30.1542,11.15,5.06322,154.674,1023.0698
288.75,1488.41,20.098,19.911,11.153,34.280468,30.1536,11.1507,5.06591,154.756,1023.0693
289,1488.41,20.108,19.921,11.1537,34.280468,30.1531,11.1513,5.06719,154.795,1023.0688
289.25,1488.41,20.114,19.927,11.1536,34.280468,30.1532,11.1512,5.05937,154.556,1023.0689
289.5,1488.41,20.115,19.929,11.1535,34.280042,30.1529,11.1511,5.059,154.545,1023.0687
289.75,1488.41,20.111,19.925,11.1532,34.279859,30.1529,11.1508,5.06121,154.612,1023.0688
290,1488.4,20.106,19.919,11.1524,34.280225,30.1539,11.15,5.05997,154.574,1023.0697
290.25,1488.4,20.1,19.913,11.1523,34.280469,30.1542,11.15,5.0629,154.664,1023.0699
290.5,1488.41,20.095,19.908,11.1528,34.281078,30.1544,11.1504,5.07166,154.931,1023.07
290.75,1488.41,20.092,19.906,11.1537,34.281504,30.1541,11.1513,5.07295,154.971,1023.0696
291,1488.41,20.092,19.906,11.1545,34.281504,30.1534,11.1522,5.08507,155.341,1023.0689
291.25,1488.41,20.094,19.907,11.1551,34.281748,30.1532,11.1527,5.09237,155.564,1023.0686
291.5,1488.41,20.099,19.912,11.1555,34.281504,30.1526,11.1532,5.08931,155.471,1023.0681
291.75,1488.41,20.106,19.919,11.1555,34.281078,30.1522,11.1532,5.08948,155.476,1023.0678
292,1488.41,20.113,19.926,11.1552,34.281321,30.1527,11.1529,5.08605,155.371,1023.0683
292.25,1488.41,20.115,19.929,11.155,34.280468,30.152,11.1527,5.0898,155.486,1023.0678
292.5,1488.41,20.11,19.923,11.1542,34.280042,30.1523,11.1519,5.08502,155.34,1023.0681
292.75,1488.41,20.1,19.913,11.1535,34.281078,30.1539,11.1511,5.08688,155.396,1023.0694
293,1488.41,20.089,19.903,11.1538,34.281748,30.1543,11.1515,5.09029,155.5,1023.0696
293.25,1488.41,20.085,19.898,11.1546,34.282357,30.1542,11.1523,5.08758,155.418,1023.0694
293.5,1488.41,20.09,19.903,11.1555,34.282113,30.1532,11.1532,5.08757,155.418,1023.0685
293.75,1488.42,20.102,19.915,11.156,34.281931,30.1527,11.1536,5.08332,155.288,1023.0681
294,1488.41,20.114,19.927,11.1559,34.281321,30.1521,11.1536,5.0814,155.229,1023.0677
294.25,1488.41,20.119,19.932,11.1555,34.280895,30.152,11.1531,5.07857,155.143,1023.0677
294.5,1488.41,20.113,19.926,11.155,34.280468,30.152,11.1527,5.07852,155.141,1023.0678
294.75,1488.41,20.102,19.915,11.1543,34.280651,30.1528,11.1519,5.07922,155.163,1023.0685
295,1488.41,20.089,19.903,11.1535,34.280895,30.1537,11.1512,5.08096,155.216,1023.0692
295.25,1488.41,20.082,19.896,11.1537,34.281931,30.1546,11.1513,5.08592,155.367,1023.0699
295.5,1488.41,20.085,19.898,11.1542,34.281504,30.1537,11.1519,5.0824,155.26,1023.0691
295.75,1488.41,20.094,19.908,11.1552,34.281504,30.1529,11.1528,5.08118,155.222,1023.0684
296,1488.41,20.106,19.919,11.1554,34.280651,30.1519,11.153,5.07534,155.044,1023.0676
296.25,1488.41,20.115,19.928,11.1544,34.280225,30.1523,11.1521,5.07467,155.024,1023.0681
296.5,1488.41,20.119,19.933,11.1535,34.280225,30.153,11.1512,5.06566,154.748,1023.0688
296.75,1488.4,20.117,19.931,11.1528,34.27858,30.1519,11.1505,5.06845,154.834,1023.0681
297,1488.4,20.109,19.923,11.1509,34.279006,30.1539,11.1486,5.06892,154.848,1023.0699
297.25,1488.4,20.1,19.913,11.15,34.279433,30.1551,11.1476,5.0685,154.835,1023.071
297.5,1488.4,20.092,19.905,11.1498,34.279616,30.1554,11.1475,5.07605,155.065,1023.0712
297.75,1488.4,20.087,19.9,11.1507,34.280469,30.1555,11.1484,5.07107,154.913,1023.0711
298,1488.4,20.085,19.899,11.1515,34.280651,30.1551,11.1491,5.07793,155.123,1023.0707
298.25,1488.4,20.09,19.904,11.1524,34.280469,30.1542,11.15,5.07046,154.895,1023.0698
298.5,1488.41,20.1,19.913,11.1527,34.280469,30.1539,11.1504,5.06838,154.831,1023.0696
298.75,1488.41,20.111,19.925,11.1532,34.279859,30.1529,11.1509,5.06316,154.672,1023.0687
299,1488.4,20.12,19.933,11.1528,34.278762,30.1521,11.1505,5.06408,154.7,1023.0683
299.25,1488.4,20.118,19.932,11.1513,34.278336,30.153,11.1489,5.0645,154.713,1023.0692
299.5,1488.4,20.108,19.921,11.1502,34.27858,30.1541,11.1478,5.06512,154.732,1023.0702
299.75,1488.4,20.09,19.904,11.1495,34.279189,30.1553,11.1472,5.06465,154.717,1023.0712
300,1488.4,20.077,19.89,11.1498,34.280042,30.1558,11.1475,5.05857,154.531,1023.0715
300.25,1488.4,20.075,19.889,11.1508,34.280651,30.1556,11.1485,5.065,154.728,1023.0712
300.5,1488.4,20.088,19.901,11.152,34.280469,30.1545,11.1497,5.06456,154.714,1023.0701
300.75,1488.4,20.109,19.922,11.1524,34.279859,30.1536,11.15,5.06265,154.656,1023.0694
301,1488.4,20.126,19.939,11.152,34.279616,30.1537,11.1496,5.05992,154.573,1023.0697
301.25,1488.4,20.131,19.944,11.1512,34.279189,30.1539,11.1489,5.0635,154.682,1023.07
301.5,1488.4,20.121,19.934,11.1505,34.279616,30.1548,11.1482,5.06029,154.584,1023.0708
301.75,1488.4,20.102,19.915,11.1509,34.280469,30.1554,11.1485,5.05928,154.553,1023.0711
302,1488.4,20.085,19.899,11.1516,34.281078,30.1554,11.1493,5.04853,154.225,1023.0709
302.25,1488.41,20.08,19.893,11.1528,34.281748,30.155,11.1505,5.04163,154.014,1023.0704
302.5,1488.41,20.087,19.901,11.1539,34.281504,30.1539,11.1516,5.04285,154.051,1023.0693
302.75,1488.41,20.101,19.915,11.1543,34.280895,30.153,11.1519,5.04546,154.131,1023.0687
303,1488.41,20.114,19.927,11.1537,34.280651,30.1533,11.1513,5.05234,154.341,1023.069
303.25,1488.41,20.117,19.931,11.1531,34.280651,30.1537,11.1508,5.05535,154.433,1023.0695
303.5,1488.41,20.111,19.924,11.1529,34.281078,30.1543,11.1506,5.06286,154.663,1023.0699
303.75,1488.41,20.1,19.913,11.1532,34.281078,30.1541,11.1508,5.0645,154.713,1023.0697
304,1488.41,20.089,19.903,11.1535,34.281504,30.1542,11.1512,5.06964,154.87,1023.0697
304.25,1488.41,20.086,19.9,11.1539,34.281504,30.1539,11.1516,5.07287,154.969,1023.0693
304.5,1488.41,20.089,19.903,11.1543,34.281078,30.1532,11.152,5.07301,154.973,1023.0687
304.75,1488.41,20.097,19.91,11.1543,34.281078,30.1532,11.152,5.07314,154.977,1023.0687
305,1488.41,20.106,19.92,11.1543,34.280895,30.153,11.152,5.06927,154.859,1023.0686
305.25,1488.41,20.113,19.926,11.1539,34.279859,30.1524,11.1515,5.07535,155.044,1023.0682
305.5,1488.4,20.116,19.93,11.1528,34.27858,30.1519,11.1505,5.07868,155.146,1023.0681
305.75,1488.4,20.117,19.93,11.1511,34.276447,30.1512,11.1488,5.07768,155.116,1023.0679
306,1488.39,20.113,19.926,11.1488,34.276691,30.1534,11.1465,5.08153,155.233,1023.0699
306.25,1488.39,20.106,19.919,11.1474,34.277727,30.1556,11.1451,5.08161,155.235,1023.0718
306.5,1488.39,20.099,19.912,11.1469,34.277118,30.1554,11.1445,5.07971,155.177,1023.0718
306.75,1488.39,20.091,19.904,11.1465,34.278336,30.1569,11.1442,5.08428,155.316,1023.0729
307,1488.39,20.086,19.899,11.1475,34.279433,30.1571,11.1452,5.08794,155.428,1023.0729
307.25,1488.39,20.088,19.902,11.1489,34.279616,30.1562,11.1466,5.08047,155.2,1023.072
307.5,1488.4,20.096,19.91,11.1496,34.280042,30.156,11.1473,5.07358,154.99,1023.0717
307.75,1488.4,20.109,19.922,11.1507,34.279006,30.1541,11.1483,5.06885,154.845,1023.0702
308,1488.4,20.12,19.933,11.1508,34.278336,30.1534,11.1485,5.06301,154.667,1023.0696
308.25,1488.4,20.125,19.938,11.1501,34.277727,30.1533,11.1478,5.05236,154.342,1023.0697
308.5,1488.39,20.124,19.937,11.1489,34.275229,30.1519,11.1466,5.04683,154.173,1023.0688
308.75,1488.39,20.118,19.931,11.1469,34.275655,30.154,11.1445,5.03977,153.957,1023.0707
309,1488.38,20.109,19.922,11.145,34.276265,30.1561,11.1426,5.02773,153.589,1023.0727
309.25,1488.38,20.101,19.914,11.1442,34.275838,30.1563,11.1419,5.03241,153.732,1023.073
309.5,1488.38,20.095,19.908,11.144,34.275838,30.1565,11.1417,5.03569,153.832,1023.0731
309.75,1488.38,20.095,19.908,11.1441,34.275838,30.1565,11.1417,5.03865,153.922,1023.073
310,1488.38,20.101,19.914,11.1439,34.276874,30.1576,11.1416,5.04234,154.035,1023.074
310.25,1488.38,20.109,19.922,11.145,34.276265,30.1561,11.1426,5.04464,154.106,1023.0727
310.5,1488.38,20.118,19.932,11.1448,34.275412,30.1554,11.1425,5.04518,154.122,1023.0722
310.75,1488.38,20.124,19.937,11.1437,34.274193,30.1552,11.1413,5.04171,154.016,1023.0723
311,1488.37,20.125,19.938,11.1418,34.27267,30.1552,11.1394,5.04042,153.977,1023.0726
311.25,1488.36,20.122,19.935,11.1399,34.27267,30.1567,11.1376,5.03482,153.805,1023.0741
311.5,1488.36,20.116,19.929,11.1387,34.272914,30.158,11.1364,5.03243,153.732,1023.0753
311.75,1488.36,20.107,19.92,11.1381,34.273097,30.1587,11.1357,5.03251,153.735,1023.0759
312,1488.36,20.084,19.898,11.1382,34.274194,30.1596,11.1359,5.02902,153.628,1023.0765
312.25,1488.37,20.057,19.871,11.1395,34.276875,30.1612,11.1372,5.01826,153.299,1023.0774
312.5,1488.37,20.026,19.84,11.1423,34.277971,30.16,11.14,5.01317,153.144,1023.0758
312.75,1488.38,19.988,19.802,11.1451,34.278153,30.1579,11.1428,5.014,153.169,1023.0735
313,1488.39,19.931,19.746,11.1467,34.280042,30.1584,11.1444,5.01541,153.212,1023.0734
313.25,1488.39,19.856,19.672,11.1488,34.281748,30.1584,11.1465,5.01147,153.092,1023.0727
313.5,1488.4,19.762,19.578,11.1518,34.282113,30.1564,11.1495,5.01696,153.26,1023.0702
313.75,1488.4,19.648,19.465,11.1541,34.282965,30.1553,11.1518,5.02047,153.367,1023.0684
314,1488.41,19.524,19.343,11.1562,34.285524,30.1562,11.1539,5.0225,153.43,1023.0682
314.25,1488.42,19.392,19.212,11.1595,34.286986,30.155,11.1572,5.03195,153.718,1023.066
314.5,1488.43,19.256,19.078,11.1636,34.289728,30.1544,11.1613,5.04839,154.221,1023.0642
314.75,1488.44,19.12,18.942,11.1685,34.292408,30.153,11.1663,5.05729,154.493,1023.0617
315,1488.46,18.986,18.81,11.1741,34.294296,30.1503,11.1719,5.06151,154.622,1023.058
315.25,1488.47,18.859,18.684,11.1794,34.295392,30.1471,11.1772,5.07646,155.08,1023.054
315.5,1488.48,18.741,18.567,11.1839,34.296611,30.1447,11.1817,5.09687,155.703,1023.0509
315.75,1488.49,18.626,18.454,11.1879,34.299596,30.1443,11.1857,5.11594,156.286,1023.0494
316,1488.51,18.512,18.34,11.1926,34.300814,30.1417,11.1904,5.13872,156.982,1023.046
316.25,1488.52,18.389,18.218,11.1967,34.30252,30.1401,11.1945,5.16493,157.783,1023.0435
316.5,1488.52,18.259,18.09,11.2006,34.302276,30.1367,11.1985,5.1969,158.761,1023.0396
316.75,1488.53,18.122,17.954,11.2029,34.305262,30.1378,11.2007,5.23547,159.939,1023.0394
317,1488.54,17.985,17.818,11.2063,34.306297,30.136,11.2042,5.27907,161.271,1023.0368
317.25,1488.55,17.851,17.686,11.2097,34.30715,30.1341,11.2077,5.31961,162.51,1023.0342
317.5,1488.55,17.726,17.562,11.2123,34.308795,30.1337,11.2102,5.35102,163.47,1023.0328
317.75,1488.56,17.604,17.44,11.2149,34.309647,30.1325,11.2128,5.38927,164.638,1023.0309
318,1488.56,17.484,17.322,11.2174,34.310256,30.131,11.2154,5.42025,165.585,1023.0287
318.25,1488.57,17.36,17.199,11.2193,34.311109,30.1304,11.2173,5.45495,166.645,1023.0274
318.5,1488.57,17.236,17.076,11.2213,34.314278,30.1319,11.2193,5.48428,167.541,1023.0276
318.75,1488.58,17.105,16.946,11.2245,34.315985,30.131,11.2225,5.51296,168.417,1023.0257
319,1488.59,16.974,16.817,11.2279,34.317874,30.1301,11.226,5.54622,169.434,1023.0238
319.25,1488.6,16.844,16.688,11.2313,34.319763,30.1292,11.2294,5.57505,170.315,1023.022
319.5,1488.61,16.717,16.562,11.2343,34.319762,30.1268,11.2323,5.59822,171.023,1023.0191
319.75,1488.61,16.593,16.439,11.2358,34.319335,30.1252,11.2338,5.61645,171.58,1023.017
320,1488.61,16.472,16.319,11.2365,34.322687,30.1279,11.2346,5.64414,172.426,1023.0184
320.25,1488.62,16.349,16.198,11.2385,34.323967,30.1276,11.2366,5.65199,172.666,1023.0173
320.5,1488.62,16.223,16.072,11.2406,34.32354,30.1256,11.2387,5.66381,173.027,1023.0148
320.75,1488.62,16.09,15.941,11.2416,34.326709,30.1278,11.2398,5.6719,173.274,1023.0157
321,1488.63,15.957,15.809,11.2437,34.331282,30.1307,11.2418,5.67458,173.355,1023.017
321.25,1488.64,15.826,15.68,11.2475,34.335122,30.1313,11.2457,5.68429,173.652,1023.0162
321.5,1488.65,15.699,15.554,11.2523,34.336768,30.1291,11.2504,5.68517,173.68,1023.0131
321.75,1488.66,15.576,15.432,11.2554,34.33573,30.1256,11.2536,5.68525,173.682,1023.0092
322,1488.66,15.457,15.313,11.2568,34.338474,30.1272,11.255,5.68678,173.729,1023.0097
322.25,1488.67,15.336,15.194,11.259,34.341827,30.1287,11.2572,5.68247,173.597,1023.0099
322.5,1488.68,15.213,15.072,11.2624,34.343107,30.1272,11.2606,5.67744,173.444,1023.0076
322.75,1488.69,15.084,14.944,11.2648,34.345423,30.1275,11.2631,5.67307,173.31,1023.0069
323,1488.7,14.953,14.814,11.2674,34.351704,30.1315,11.2657,5.65551,172.774,1023.009
323.25,1488.71,14.822,14.684,11.273,34.352374,30.1277,11.2712,5.63119,172.031,1023.0044
323.5,1488.72,14.691,14.555,11.2767,34.350848,30.1232,11.275,5.61578,171.561,1022.9997
323.75,1488.72,14.561,14.426,11.2783,34.352129,30.1232,11.2766,5.58307,170.562,1022.9988
324,1488.72,14.432,14.298,11.2794,34.352128,30.1223,11.2778,5.55396,169.673,1022.9974
324.25,1488.72,14.304,14.171,11.2805,34.351944,30.1213,11.2789,5.51712,168.547,1022.9958
324.5,1488.72,14.178,14.046,11.2818,34.352127,30.1205,11.2802,5.47824,167.36,1022.9944
324.75,1488.73,14.06,13.929,11.2834,34.351699,30.1188,11.2818,5.43438,166.02,1022.9923
325,1488.72,13.943,13.814,11.2843,34.350845,30.1173,11.2827,5.38602,164.543,1022.9904
325.25,1488.73,13.826,13.698,11.2854,34.350845,30.1165,11.2838,5.34,163.137,1022.989
325.5,1488.72,13.707,13.58,11.2852,34.349807,30.1156,11.2836,5.29178,161.664,1022.9879
325.75,1488.72,13.58,13.454,11.2855,34.348953,30.1147,11.2839,5.26536,160.857,1022.9865
326,1488.72,13.448,13.324,11.2863,34.346208,30.1114,11.2847,5.24924,160.365,1022.9832
326.25,1488.72,13.311,13.188,11.2881,34.346025,30.1098,11.2865,5.24402,160.206,1022.9811
326.5,1488.72,13.173,13.051,11.2898,34.346451,30.1088,11.2883,5.24843,160.341,1022.9794
326.75,1488.72,13.041,12.92,11.2921,34.34584,30.1065,11.2905,5.2705,161.015,1022.9765
327,1488.73,12.917,12.797,11.2941,34.347303,30.1063,11.2926,5.2881,161.553,1022.9755
327.25,1488.73,12.799,12.681,11.2965,34.346327,30.1035,11.2949,5.31131,162.263,1022.9723
327.5,1488.73,12.68,12.563,11.2985,34.344985,30.1005,11.297,5.34154,163.187,1022.9692
327.75,1488.73,12.562,12.446,11.2996,34.34163,30.0964,11.2981,5.37377,164.172,1022.9653
328,1488.72,12.435,12.32,11.3011,34.329617,30.0836,11.2996,5.40123,165.012,1022.9544
328.25,1488.72,12.303,12.189,11.3038,34.327056,30.0789,11.3024,5.42696,165.799,1022.9497
328.5,1488.72,12.172,12.059,11.3064,34.318642,30.0687,11.3049,5.45942,166.792,1022.9408
328.75,1488.72,12.04,11.929,11.3098,34.312971,30.0605,11.3084,5.51049,168.353,1022.9332
329,1488.72,11.91,11.8,11.3121,34.313641,30.0593,11.3107,5.55182,169.616,1022.9313
329.25,1488.72,11.775,11.666,11.3131,34.31486,30.0598,11.3117,5.58505,170.632,1022.9309
329.5,1488.71,11.636,11.528,11.3131,34.309007,30.0541,11.3117,5.63439,172.14,1022.9259
329.75,1488.71,11.495,11.388,11.3136,34.31047,30.0552,11.3123,5.68813,173.782,1022.9259
330,1488.7,11.351,11.245,11.3139,34.30352,30.0483,11.3125,5.74854,175.628,1022.9199
330.25,1488.7,11.209,11.106,11.3146,34.30035,30.0447,11.3132,5.81473,177.651,1022.9163
330.5,1488.69,11.075,10.973,11.3146,34.291939,30.0366,11.3133,5.87699,179.554,1022.9094
330.75,1488.68,10.946,10.845,11.3149,34.285661,30.0302,11.3136,5.92704,181.084,1022.9038
331,1488.67,10.817,10.717,11.3147,34.282309,30.0272,11.3134,5.98034,182.713,1022.9009
331.25,1488.67,10.716,10.617,11.3144,34.280846,30.0261,11.3131,6.03419,184.358,1022.8997
331.5,1488.67,10.592,10.494,11.3144,34.279993,30.0253,11.3131,6.06432,185.279,1022.8985
331.75,1488.64,10.474,10.377,11.3146,34.259642,30.0054,11.3134,6.1031,186.466,1022.8824
332,1488.63,10.336,10.241,11.3133,34.2569,30.0039,11.312,6.13049,187.303,1022.8809
332.25,1488.63,10.197,10.103,11.3118,34.259824,30.0079,11.3106,6.1538,188.015,1022.8837
332.5,1488.62,10.067,9.974,11.3111,34.251843,30.0008,11.31,6.19115,189.157,1022.8777
332.75,1488.61,9.928,9.836,11.3102,34.246604,29.9965,11.309,6.21102,189.765,1022.8739
333,1488.6,9.795,9.704,11.3094,34.242827,29.9936,11.3082,6.24077,190.674,1022.8711
333.25,1488.59,9.664,9.574,11.3089,34.238015,29.9893,11.3078,6.26822,191.514,1022.8673
333.5,1488.59,9.535,9.447,11.3087,34.241791,29.9932,11.3076,6.30484,192.632,1022.8698
333.75,1488.59,9.411,9.323,11.3092,34.241364,29.9925,11.3081,6.32119,193.132,1022.8686
334,1488.59,9.285,9.199,11.3095,34.240937,29.9918,11.3084,6.35003,194.013,1022.8674
334.25,1488.58,9.158,9.073,11.3098,34.240084,29.9908,11.3087,6.37509,194.779,1022.866
334.5,1488.58,9.028,8.944,11.31,34.239718,29.9904,11.3089,6.39017,195.24,1022.865
334.75,1488.58,8.894,8.812,11.3102,34.238621,29.9892,11.3091,6.411,195.876,1022.8635
335,1488.58,8.761,8.68,11.3109,34.235271,29.9854,11.3098,6.43286,196.544,1022.8599
335.25,1488.57,8.632,8.552,11.312,34.2332,29.9825,11.311,6.44018,196.769,1022.8568
335.5,1488.57,8.505,8.426,11.3131,34.232955,29.9814,11.3121,6.43901,196.733,1022.8552
335.75,1488.57,8.379,8.301,11.314,34.231493,29.9794,11.313,6.4489,197.035,1022.8529
336,1488.58,8.249,8.173,11.3164,34.230457,29.9765,11.3154,6.44818,197.014,1022.8496
336.25,1488.58,8.116,8.041,11.3189,34.2307,29.9747,11.318,6.45265,197.151,1022.8472
336.5,1488.58,7.981,7.907,11.3207,34.230882,29.9735,11.3198,6.46086,197.402,1022.8453
336.75,1488.58,7.848,7.776,11.3216,34.230882,29.9728,11.3207,6.46765,197.61,1022.844
337,1488.58,7.719,7.647,11.3222,34.230881,29.9724,11.3213,6.46862,197.639,1022.843
337.25,1488.58,7.593,7.523,11.3227,34.230028,29.9712,11.3218,6.4804,197.999,1022.8414
337.5,1488.58,7.47,7.401,11.323,34.229175,29.9702,11.3221,6.48769,198.222,1022.8401
337.75,1488.58,7.345,7.277,11.3241,34.228992,29.9691,11.3233,6.50349,198.705,1022.8385
338,1488.58,7.213,7.146,11.3256,34.229417,29.9684,11.3247,6.50839,198.855,1022.8371
338.25,1488.59,7.074,7.009,11.328,34.231731,29.9687,11.3272,6.52865,199.474,1022.8362
338.5,1488.6,6.932,6.868,11.3335,34.233374,29.9659,11.3327,6.53439,199.65,1022.8325
338.75,1488.62,6.792,6.729,11.3414,34.237575,29.9636,11.3406,6.53998,199.822,1022.8287
339,1488.65,6.658,6.597,11.3518,34.239279,29.957,11.351,6.55248,200.205,1022.8211
339.25,1488.67,6.533,6.472,11.3598,34.236537,29.9479,11.359,6.5642,200.565,1022.812
